"회계연도","지역명","자치단체코드","자치단체명","분야코드","분야명","부문코드","부문명","세출결산액"
"2010","전북","4573000","전북무주군","140","국토및지역개발","143","산업단지","2810269970"
"2010","전북","4573000","전북무주군","160","예비비","161","예비비","0"
"2010","전북","4573000","전북무주군","900","기타","901","기타","29479899060"
"2010","전북","4574000","전북장수군","010","일반공공행정","011","입법및선거관리","531457760"
"2010","전북","4574000","전북장수군","010","일반공공행정","013","지방행정ㆍ재정지원","2043133120"
"2010","전북","4574000","전북장수군","010","일반공공행정","016","일반행정","8435259525"
"2010","전북","4574000","전북장수군","020","공공질서및안전","025","재난방재ㆍ민방위","11919224350"
"2010","전북","4574000","전북장수군","050","교육","051","유아및초중등교육","1249448810"
"2010","전북","4574000","전북장수군","060","문화및관광","061","문화예술","1556972860"
"2010","전북","4574000","전북장수군","060","문화및관광","062","관광","1379966730"
"2010","전북","4574000","전북장수군","060","문화및관광","063","체육","8120947810"
"2010","전북","4574000","전북장수군","060","문화및관광","064","문화재","704126010"
"2010","전북","4574000","전북장수군","060","문화및관광","065","문화및관광일반","36886930"
"2010","전북","4574000","전북장수군","070","환경보호","071","상하수도ㆍ수질","13439564990"
"2010","전북","4574000","전북장수군","070","환경보호","072","폐기물","7422420384"
"2010","전북","4574000","전북장수군","070","환경보호","076","환경보호일반","3289555610"
"2010","전북","4574000","전북장수군","080","사회복지","081","기초생활보장","6861044900"
"2010","전북","4574000","전북장수군","080","사회복지","082","취약계층지원","1138602430"
"2010","전북","4574000","전북장수군","080","사회복지","084","보육ㆍ가족및여성","3075799520"
"2010","전북","4574000","전북장수군","080","사회복지","085","노인ㆍ청소년","12405660330"
"2010","전북","4574000","전북장수군","080","사회복지","086","노동","505764830"
"2010","전북","4574000","전북장수군","080","사회복지","087","보훈","59834800"
"2010","전북","4574000","전북장수군","080","사회복지","088","주택","960045800"
"2010","전북","4574000","전북장수군","080","사회복지","089","사회복지일반","210244600"
"2010","전북","4574000","전북장수군","090","보건","091","보건의료","7824560320"
"2010","전북","4574000","전북장수군","090","보건","093","식품의약안전","35068460"
"2010","전북","4574000","전북장수군","100","농림해양수산","101","농업ㆍ농촌","48332882370"
"2010","전북","4574000","전북장수군","100","농림해양수산","102","임업ㆍ산촌","10472734040"
"2010","전북","4574000","전북장수군","100","농림해양수산","103","해양수산ㆍ어촌","29450000"
"2010","전북","4574000","전북장수군","110","산업ㆍ중소기업","111","산업금융지원","550000000"
"2010","전북","4574000","전북장수군","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","2834939670"
"2010","전북","4574000","전북장수군","110","산업ㆍ중소기업","115","에너지및자원개발","4686171030"
"2010","전북","4574000","전북장수군","120","수송및교통","121","도로","6593351300"
"2010","전북","4516000","전북김제시","090","보건","091","보건의료","6083502480"
"2010","전북","4516000","전북김제시","090","보건","093","식품의약안전","97504810"
"2010","전북","4516000","전북김제시","100","농림해양수산","101","농업ㆍ농촌","86916706170"
"2010","전북","4516000","전북김제시","100","농림해양수산","102","임업ㆍ산촌","7731133280"
"2010","전북","4516000","전북김제시","100","농림해양수산","103","해양수산ㆍ어촌","1061128150"
"2010","전북","4516000","전북김제시","110","산업ㆍ중소기업","113","무역및투자유치","5980946420"
"2010","전북","4516000","전북김제시","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","1603053730"
"2010","전북","4516000","전북김제시","110","산업ㆍ중소기업","115","에너지및자원개발","6990527850"
"2010","전북","4516000","전북김제시","120","수송및교통","121","도로","6079597280"
"2010","전북","4516000","전북김제시","120","수송및교통","126","대중교통ㆍ물류등기타","12174986020"
"2010","전북","4516000","전북김제시","140","국토및지역개발","141","수자원","7419738250"
"2010","전북","4516000","전북김제시","140","국토및지역개발","142","지역및도시","26556728250"
"2010","전북","4516000","전북김제시","140","국토및지역개발","143","산업단지","7625161630"
"2010","전북","4516000","전북김제시","160","예비비","161","예비비","0"
"2010","전북","4516000","전북김제시","900","기타","901","기타","63828457540"
"2010","전북","4571000","전북완주군","010","일반공공행정","011","입법및선거관리","841247020"
"2010","전북","4571000","전북완주군","010","일반공공행정","013","지방행정ㆍ재정지원","398857670"
"2010","전북","4571000","전북완주군","010","일반공공행정","014","재정ㆍ금융","14751000"
"2010","전북","4571000","전북완주군","010","일반공공행정","016","일반행정","36931012227"
"2010","전북","4571000","전북완주군","020","공공질서및안전","025","재난방재ㆍ민방위","23967570220"
"2010","전북","4571000","전북완주군","050","교육","051","유아및초중등교육","5669400620"
"2010","전북","4571000","전북완주군","050","교육","053","평생ㆍ직업교육","134036980"
"2010","전북","4571000","전북완주군","060","문화및관광","061","문화예술","2712325690"
"2010","전북","4571000","전북완주군","060","문화및관광","062","관광","8881140640"
"2010","전북","4571000","전북완주군","060","문화및관광","063","체육","5215715660"
"2010","전북","4571000","전북완주군","060","문화및관광","064","문화재","1765184080"
"2010","전북","4571000","전북완주군","070","환경보호","071","상하수도ㆍ수질","32714956050"
