"회계연도","지역명","자치단체코드","자치단체명","분야코드","분야명","부문코드","부문명","세출결산액"
"2011","대구","2714000","대구남구","120","수송및교통","121","도로","5141795930"
"2011","대구","2714000","대구남구","120","수송및교통","126","대중교통ㆍ물류등기타","3877664800"
"2011","대구","2714000","대구남구","140","국토및지역개발","142","지역및도시","4078341980"
"2011","대구","2714000","대구남구","160","예비비","161","예비비","0"
"2011","대구","2714000","대구남구","900","기타","901","기타","40762902550"
"2011","대구","2715000","대구북구","010","일반공공행정","011","입법및선거관리","1018125220"
"2011","대구","2715000","대구북구","010","일반공공행정","013","지방행정ㆍ재정지원","582295240"
"2011","대구","2715000","대구북구","010","일반공공행정","016","일반행정","14318743530"
"2011","대구","2715000","대구북구","020","공공질서및안전","025","재난방재ㆍ민방위","4866344040"
"2011","대구","2715000","대구북구","060","문화및관광","061","문화예술","1892364570"
"2011","대구","2715000","대구북구","060","문화및관광","063","체육","4828295050"
"2011","대구","2715000","대구북구","060","문화및관광","064","문화재","238847380"
"2011","대구","2715000","대구북구","070","환경보호","071","상하수도ㆍ수질","47788660"
"2011","대구","2715000","대구북구","070","환경보호","072","폐기물","9528132930"
"2011","대구","2715000","대구북구","070","환경보호","073","대기","35309660"
"2011","대구","2715000","대구북구","070","환경보호","076","환경보호일반","127213170"
"2011","대구","2715000","대구북구","080","사회복지","081","기초생활보장","46357340980"
"2011","대구","2715000","대구북구","080","사회복지","082","취약계층지원","22200816910"
"2011","대구","2715000","대구북구","080","사회복지","084","보육ㆍ가족및여성","63002929040"
"2011","대구","2715000","대구북구","080","사회복지","085","노인ㆍ청소년","38813995570"
"2011","대구","2715000","대구북구","080","사회복지","086","노동","5153876690"
"2011","대구","2715000","대구북구","090","보건","091","보건의료","7918658560"
"2011","대구","2715000","대구북구","090","보건","093","식품의약안전","61931760"
"2011","대구","2715000","대구북구","100","농림해양수산","101","농업ㆍ농촌","1981068110"
"2011","대구","2715000","대구북구","100","농림해양수산","102","임업ㆍ산촌","1854370510"
"2011","대구","2715000","대구북구","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","2929440700"
"2011","대구","2715000","대구북구","120","수송및교통","121","도로","5174937920"
"2011","대구","2715000","대구북구","120","수송및교통","126","대중교통ㆍ물류등기타","4553666890"
